Chrom.1		
UV		
ml	mAU	
0.99	-0.6046791	
0.991	-0.6050805	
0.992	-0.6060367	
0.993	-0.6070489	
0.993	-0.6100771	
0.994	-0.6100128	
0.995	-0.6112786	
0.996	-0.6119511	
0.997	-0.6137639	
0.998	-0.6131257	
0.998	-0.6124393	
0.999	-0.6122895	
1	-0.6118209	
1.001	-0.6102014	
1.002	-0.6108906	
1.003	-0.6107811	
1.003	-0.6112978	
1.004	-0.6134204	
1.005	-0.6145292	
1.006	-0.6162568	
1.007	-0.6166584	
1.008	-0.6179668	
1.008	-0.6188999	
1.009	-0.6198411	
1.01	-0.6200568	
1.011	-0.6189173	
1.012	-0.6186329	
1.013	-0.6175979	
1.013	-0.617995	
1.014	-0.6171849	
1.015	-0.6188321	
1.016	-0.6188033	
1.017	-0.6185301	
1.018	-0.6173091	
1.018	-0.619517	
1.019	-0.6216986	
1.02	-0.6227322	
1.021	-0.624786	
1.022	-0.6284154	
1.022	-0.629726	
1.023	-0.6301543	
1.024	-0.629351	
1.025	-0.6285387	
1.026	-0.6281616	
1.027	-0.6269436	
1.027	-0.6261492	
1.028	-0.6252593	
1.029	-0.6253434	
1.03	-0.6246096	
1.031	-0.6261246	
1.032	-0.62701	
1.032	-0.6269327	
1.033	-0.6270903	
1.034	-0.6275244	
1.035	-0.6278267	
1.036	-0.6269391	
1.037	-0.6274443	
1.037	-0.6280954	
1.038	-0.6280367	
1.039	-0.6270292	
1.04	-0.6272824	
1.041	-0.6262873	
1.042	-0.6263474	
1.042	-0.6255041	
1.043	-0.6261296	
1.044	-0.6266372	
1.045	-0.6296355	
1.046	-0.6297355	
1.047	-0.6308947	
1.047	-0.6335115	
1.048	-0.6346888	
1.049	-0.6342498	
1.05	-0.6348136	
1.051	-0.6372864	
1.052	-0.6376722	
1.052	-0.6368358	
1.053	-0.6368651	
1.054	-0.6389518	
1.055	-0.6389016	
1.056	-0.6403615	
1.057	-0.64345	
1.057	-0.6435257	
1.058	-0.6460566	
1.059	-0.6471412	
1.06	-0.6475077	
1.061	-0.6476911	
1.062	-0.6489367	
1.062	-0.6473632	
1.063	-0.6467423	
1.064	-0.6464402	
1.065	-0.6463574	
1.066	-0.6440455	
1.067	-0.6425687	
1.067	-0.6424177	
1.068	-0.6421571	
1.069	-0.6432242	
1.07	-0.6452863	
1.071	-0.6443783	
1.072	-0.6444898	
1.072	-0.6438286	
1.073	-0.6454002	
1.074	-0.6460595	
1.075	-0.6475312	
1.076	-0.6472627	
1.077	-0.6472589	
1.077	-0.6467541	
1.078	-0.6480914	
1.079	-0.6487983	
1.08	-0.6479525	
1.081	-0.648945	
1.082	-0.6481999	
1.082	-0.6464465	
1.083	-0.6471975	
1.084	-0.6477866	
1.085	-0.6479248	
1.086	-0.6480423	
1.087	-0.6486859	
1.087	-0.6493633	
1.088	-0.6492668	
1.089	-0.6496396	
1.09	-0.6496589	
1.091	-0.6492343	
1.092	-0.6509123	
1.092	-0.6516551	
1.093	-0.6520571	
1.094	-0.6525493	
1.095	-0.6521431	
1.096	-0.6515253	
1.097	-0.6511542	
1.097	-0.6489149	
1.098	-0.6471302	
1.099	-0.64584	
1.1	-0.643789	
1.101	-0.6451194	
1.102	-0.6446797	
1.102	-0.64341	
1.103	-0.6462337	
1.104	-0.6467186	
1.105	-0.6489266	
1.106	-0.6485822	
1.107	-0.6489448	
1.107	-0.6506795	
1.108	-0.653555	
1.109	-0.6525093	
1.11	-0.6517615	
1.111	-0.6518452	
1.112	-0.6519477	
1.112	-0.6503055	
1.113	-0.6490036	
1.114	-0.6492671	
1.115	-0.6466477	
1.116	-0.6463794	
1.117	-0.6462567	
1.117	-0.6478959	
1.118	-0.6488081	
1.119	-0.6502827	
1.12	-0.6492105	
1.121	-0.6491666	
1.122	-0.6497597	
1.122	-0.649875	
1.123	-0.6504745	
1.124	-0.6508352	
1.125	-0.6511344	
1.126	-0.6477315	
1.127	-0.6491216	
1.127	-0.6496044	
1.128	-0.6465184	
1.129	-0.644923	
1.13	-0.6465411	
1.131	-0.6460831	
1.132	-0.6453266	
1.132	-0.6461371	
1.133	-0.6479759	
1.134	-0.649192	
1.135	-0.6504042	
1.136	-0.6520891	
1.137	-0.6539698	
1.137	-0.6527521	
1.138	-0.6527675	
1.139	-0.653852	
1.14	-0.6549356	
1.141	-0.6554633	
1.142	-0.6559727	
1.142	-0.6555945	
1.143	-0.6568437	
1.144	-0.6577734	
1.145	-0.6573809	
1.146	-0.6573346	
1.147	-0.6589314	
1.147	-0.6588848	
1.148	-0.6592793	
1.149	-0.6618211	
1.15	-0.6631323	
1.151	-0.6619478	
1.152	-0.6637595	
1.152	-0.6644841	
1.153	-0.6644439	
1.154	-0.6638595	
1.155	-0.6630403	
1.156	-0.6641673	
1.157	-0.6645944	
1.157	-0.6631083	
1.158	-0.6639754	
1.159	-0.6653376	
1.16	-0.6650131	
1.161	-0.6616885	
1.162	-0.6627426	
1.162	-0.6635582	
1.163	-0.6641193	
1.164	-0.6627545	
1.165	-0.6642857	
1.166	-0.664207	
1.167	-0.6654236	
1.167	-0.6656157	
1.168	-0.6658152	
1.169	-0.6654203	
1.17	-0.665823	
1.171	-0.6660214	
1.172	-0.6676851	
1.172	-0.6677392	
1.173	-0.6681802	
1.174	-0.6674333	
1.175	-0.6671619	
1.176	-0.6671308	
1.177	-0.6654528	
1.177	-0.6647485	
1.178	-0.6652536	
1.179	-0.6645105	
1.18	-0.6632646	
1.181	-0.663843	
1.182	-0.6671739	
1.182	-0.6685951	
1.183	-0.666802	
1.184	-0.6664047	
1.185	-0.6660387	
1.186	-0.6619305	
1.187	-0.6615874	
1.187	-0.6614898	
1.188	-0.6616473	
1.189	-0.659021	
1.19	-0.6584274	
1.191	-0.6582373	
1.192	-0.6584867	
1.192	-0.6586039	
1.193	-0.6592721	
1.194	-0.6594915	
1.195	-0.6607786	
1.196	-0.662174	
1.197	-0.6629016	
1.197	-0.6636867	
1.198	-0.6647367	
1.199	-0.6662259	
1.2	-0.6681464	
1.201	-0.6679172	
1.202	-0.668955	
1.202	-0.6679837	
1.203	-0.6665234	
1.204	-0.6683257	
1.205	-0.668411	
1.206	-0.668136	
1.207	-0.6697547	
1.207	-0.6699516	
1.208	-0.6693448	
1.209	-0.6687663	
1.21	-0.6709321	
1.211	-0.671061	
1.212	-0.6721905	
1.212	-0.6714677	
1.213	-0.6725801	
1.214	-0.6719953	
1.215	-0.6720715	
1.216	-0.670911	
1.217	-0.6710445	
1.217	-0.671656	
1.218	-0.672039	
1.219	-0.6722511	
1.22	-0.6703306	
1.221	-0.669315	
1.222	-0.6704773	
1.222	-0.6706374	
1.223	-0.6695151	
1.224	-0.669451	
1.225	-0.6688057	
1.226	-0.6688026	
1.227	-0.6701996	
1.227	-0.6714921	
1.228	-0.6707534	
1.229	-0.6713403	
1.23	-0.6715295	
1.231	-0.6715552	
1.232	-0.6731926	
1.232	-0.6714684	
1.233	-0.6727265	
1.234	-0.6714107	
1.235	-0.6711396	
1.236	-0.671896	
1.237	-0.67339	
1.237	-0.6712033	
1.238	-0.6700462	
1.239	-0.6697345	
1.24	-0.6698443	
1.241	-0.6702592	
1.242	-0.6709974	
1.242	-0.6706162	
1.243	-0.6710712	
1.244	-0.6720342	
1.245	-0.6741663	
1.246	-0.6759133	
1.247	-0.6765677	
1.247	-0.6764752	
1.248	-0.6771023	
1.249	-0.6793398	
1.25	-0.6792535	
1.251	-0.678399	
1.252	-0.678606	
1.252	-0.6778693	
1.253	-0.6791945	
1.254	-0.679805	
1.255	-0.6793553	
1.256	-0.6789856	
1.257	-0.6801334	
1.257	-0.6797194	
1.258	-0.6816115	
1.259	-0.6815258	
1.26	-0.6823263	
1.261	-0.6808268	
1.262	-0.6807306	
1.262	-0.6795609	
1.263	-0.6788107	
1.264	-0.6779566	
1.265	-0.6782608	
1.266	-0.6760082	
1.267	-0.6745092	
1.267	-0.6754657	
1.268	-0.6753156	
1.269	-0.6752211	
1.27	-0.6744049	
1.271	-0.674912	
1.272	-0.6766475	
1.272	-0.6757184	
1.273	-0.677389	
1.274	-0.6769673	
1.275	-0.6762314	
1.276	-0.6763142	
1.277	-0.6756905	
1.277	-0.6729062	
1.278	-0.6751702	
1.279	-0.6742315	
1.28	-0.67587	
1.281	-0.6764474	
1.282	-0.6774833	
1.282	-0.6789094	
1.283	-0.679755	
1.284	-0.6793526	
1.285	-0.6787193	
1.286	-0.6797888	
1.287	-0.6814991	
1.287	-0.6820382	
1.288	-0.6818378	
1.289	-0.6811423	
1.29	-0.6825939	
1.291	-0.6820429	
1.292	-0.6828937	
1.292	-0.682628	
1.293	-0.6826046	
1.294	-0.6816006	
1.295	-0.680961	
1.296	-0.6801679	
1.297	-0.6807497	
1.297	-0.6804943	
1.298	-0.6825485	
1.299	-0.6823656	
1.3	-0.6825284	
1.301	-0.6819068	
1.302	-0.6803829	
1.302	-0.6815439	
1.303	-0.6814191	
1.304	-0.6812677	
1.305	-0.6827521	
1.306	-0.6836181	
1.307	-0.6828803	
1.307	-0.6815773	
1.308	-0.6824286	
1.309	-0.6818746	
1.31	-0.6829052	
1.311	-0.6826161	
1.312	-0.684352	
1.312	-0.6833791	
1.313	-0.6843305	
1.314	-0.6853883	
1.315	-0.68792	
1.316	-0.6871271	
1.317	-0.6883582	
1.317	-0.6889219	
1.318	-0.6909955	
1.319	-0.6907057	
1.32	-0.6883109	
1.321	-0.6892368	
1.322	-0.6899576	
1.322	-0.6907761	
1.323	-0.6907629	
1.324	-0.6900204	
1.325	-0.6907471	
1.326	-0.691615	
1.327	-0.6912056	
1.327	-0.6918641	
1.328	-0.6920206	
1.329	-0.6892748	
1.33	-0.689189	
1.331	-0.6902577	
1.332	-0.6892459	
1.332	-0.6886273	
1.333	-0.6896612	
1.334	-0.6874654	
1.335	-0.6860523	
1.336	-0.6848888	
1.337	-0.6866416	
1.337	-0.6850243	
1.338	-0.6851065	
1.339	-0.6851733	
1.34	-0.6833565	
1.341	-0.6839036	
1.342	-0.6839868	
1.342	-0.6835865	
1.343	-0.6837845	
1.344	-0.6838925	
1.345	-0.6852177	
1.346	-0.6847998	
1.347	-0.6846615	
1.347	-0.6845439	
1.348	-0.6832048	
1.349	-0.6830466	
1.35	-0.6853128	
1.351	-0.6848882	
1.352	-0.6839952	
1.352	-0.6861697	
1.353	-0.6852289	
1.354	-0.6836253	
1.355	-0.68551	
1.356	-0.6864728	
1.357	-0.6846865	
1.357	-0.6854582	
1.358	-0.6883796	
1.359	-0.6885659	
1.36	-0.6877627	
1.361	-0.6884094	
1.362	-0.688707	
1.362	-0.6887234	
1.363	-0.6886874	
1.364	-0.6876032	
1.365	-0.6876216	
1.366	-0.6873086	
1.367	-0.687292	
1.367	-0.6865934	
1.368	-0.6858273	
1.369	-0.6869816	
1.37	-0.6881831	
1.371	-0.6881409	
1.372	-0.6900252	
1.372	-0.6922909	
1.373	-0.691019	
1.374	-0.6918931	
1.375	-0.6916552	
1.376	-0.6925503	
1.377	-0.6932358	
1.377	-0.6947517	
1.378	-0.69553	
1.379	-0.6921351	
1.38	-0.6927287	
1.381	-0.6933635	
1.382	-0.6950226	
1.382	-0.6962028	
1.383	-0.6961234	
1.384	-0.696067	
1.385	-0.6979485	
1.386	-0.696843	
1.387	-0.6953222	
1.387	-0.6954406	
1.388	-0.6960195	
1.389	-0.6971214	
1.39	-0.6963478	
1.391	-0.695339	
1.392	-0.6945587	
1.392	-0.6925777	
1.393	-0.6918531	
1.394	-0.6918744	
1.395	-0.6914353	
1.396	-0.6928898	
1.397	-0.6913279	
1.397	-0.691614	
1.398	-0.6903356	
1.399	-0.6898118	
1.4	-0.6897826	
1.401	-0.6890937	
1.402	-0.6893598	
1.402	-0.6892989	
1.403	-0.6899464	
1.404	-0.6908916	
1.405	-0.6918231	
1.406	-0.6919909	
1.407	-0.6928641	
1.407	-0.6946266	
1.408	-0.6948899	
1.409	-0.694311	
1.41	-0.6944686	
1.411	-0.6949137	
1.412	-0.6961636	
1.412	-0.697195	
1.413	-0.6991547	
1.414	-0.6984796	
1.415	-0.6981966	
1.416	-0.6979478	
1.417	-0.697695	
1.417	-0.6987992	
1.418	-0.697607	
1.419	-0.6979427	
1.42	-0.6980977	
1.421	-0.6988715	
1.422	-0.6969537	
1.422	-0.6971752	
1.423	-0.6977758	
1.424	-0.6971647	
1.425	-0.6964737	
1.426	-0.6956948	
1.427	-0.6933988	
1.427	-0.693678	
1.428	-0.6937364	
1.429	-0.6940466	
1.43	-0.6961572	
1.431	-0.6950682	
1.432	-0.6943908	
1.432	-0.6959053	
1.433	-0.6949195	
1.434	-0.6930013	
1.435	-0.6944363	
1.436	-0.6942972	
1.437	-0.6949506	
1.437	-0.6943929	
1.438	-0.6942156	
1.439	-0.694312	
1.44	-0.6951916	
1.441	-0.6957623	
1.442	-0.6964586	
1.442	-0.6983099	
1.443	-0.6978196	
1.444	-0.6964539	
1.445	-0.6967715	
1.446	-0.6975454	
1.447	-0.6980295	
1.447	-0.7004753	
1.448	-0.7014655	
1.449	-0.7015496	
1.45	-0.7027158	
1.451	-0.7012346	
1.452	-0.7025001	
1.452	-0.7023464	
1.453	-0.7027555	
1.454	-0.7035413	
1.455	-0.704203	
1.456	-0.703945	
1.457	-0.7047303	
1.457	-0.7032157	
1.458	-0.703346	
1.459	-0.7032496	
1.46	-0.7047505	
1.461	-0.7042416	
1.462	-0.7049242	
1.462	-0.7047657	
1.463	-0.7054138	
1.464	-0.7045533	
1.465	-0.7041852	
1.466	-0.7025776	
1.467	-0.702234	
1.467	-0.7019988	
1.468	-0.7009736	
1.469	-0.7003375	
1.47	-0.699541	
1.471	-0.6994746	
1.472	-0.6995482	
1.472	-0.6992865	
1.473	-0.6995414	
1.474	-0.6973611	
1.475	-0.6973384	
1.476	-0.6973631	
1.477	-0.6953121	
1.477	-0.6948004	
1.478	-0.6968652	
1.479	-0.6970748	
1.48	-0.6968321	
1.481	-0.694878	
1.482	-0.6949102	
1.482	-0.6939749	
1.483	-0.6937487	
1.484	-0.6926752	
1.485	-0.6933886	
1.486	-0.6940328	
1.487	-0.6946279	
1.487	-0.693228	
1.488	-0.6921908	
1.489	-0.6933951	
1.49	-0.6931366	
1.491	-0.6943727	
1.492	-0.6935323	
1.492	-0.6930233	
1.493	-0.6919983	
1.494	-0.6924549	
1.495	-0.6929529	
1.496	-0.6933213	
1.497	-0.6933398	
1.497	-0.6950252	
1.498	-0.6940936	
1.499	-0.6936052	
1.5	-0.6933783	
1.501	-0.6953448	
1.502	-0.6963295	
1.502	-0.6978273	
1.503	-0.6982291	
1.504	-0.6976307	
1.505	-0.6982796	
1.506	-0.6976986	
1.507	-0.6980503	
1.507	-0.6992424	
1.508	-0.7008052	
1.509	-0.7008479	
1.51	-0.6989948	
1.511	-0.6994188	
1.512	-0.6980798	
1.512	-0.6983083	
1.513	-0.6990883	
1.514	-0.7007379	
1.515	-0.7016279	
1.516	-0.7040212	
1.517	-0.7045307	
1.517	-0.7032443	
1.518	-0.7031981	
1.519	-0.7039144	
1.52	-0.7040296	
1.521	-0.7041988	
1.522	-0.703647	
1.522	-0.7042009	
1.523	-0.704576	
1.524	-0.7039536	
1.525	-0.704802	
1.526	-0.7038487	
1.527	-0.7051502	
1.527	-0.7048838	
1.528	-0.7037615	
1.529	-0.7022362	
1.53	-0.7032518	
1.531	-0.7059289	
1.532	-0.707283	
1.532	-0.7079563	
1.533	-0.7065987	
1.534	-0.7062703	
1.535	-0.7051564	
1.536	-0.7060254	
1.537	-0.7037566	
1.537	-0.7013354	
1.538	-0.7008434	
1.539	-0.7012891	
1.54	-0.7010662	
1.541	-0.6997339	
1.542	-0.700429	
1.542	-0.7006347	
1.543	-0.7009645	
1.544	-0.7001765	
1.545	-0.7001274	
1.546	-0.7009128	
1.547	-0.7012959	
1.547	-0.7007266	
1.548	-0.7002956	
1.549	-0.6992448	
1.55	-0.7000458	
1.551	-0.6986325	
1.552	-0.6975065	
1.552	-0.695299	
1.553	-0.6959603	
1.554	-0.6961986	
1.555	-0.6953312	
1.556	-0.6974364	
1.557	-0.6955325	
1.557	-0.6972882	
1.558	-0.6971849	
1.559	-0.6979433	
1.56	-0.6973065	
1.561	-0.6962214	
1.562	-0.6962976	
1.562	-0.6964293	
1.563	-0.6957645	
1.564	-0.6946139	
1.565	-0.6929934	
1.566	-0.6928656	
1.567	-0.6922184	
1.567	-0.6933572	
1.568	-0.692473	
1.569	-0.693493	
1.57	-0.6959134	
1.571	-0.6947531	
1.572	-0.6957128	
1.572	-0.6944708	
1.573	-0.6943091	
1.574	-0.6941389	
1.575	-0.694756	
1.576	-0.6948712	
1.577	-0.6925908	
1.577	-0.6925366	
1.578	-0.6931392	
1.579	-0.6936736	
1.58	-0.6937916	
1.581	-0.6938769	
1.582	-0.6950298	
1.582	-0.6967292	
1.583	-0.6980483	
1.584	-0.6979403	
1.585	-0.698262	
1.586	-0.6989293	
1.587	-0.7008405	
1.587	-0.7015019	
1.588	-0.7009689	
1.589	-0.7015031	
1.59	-0.7026631	
1.591	-0.7008349	
1.592	-0.7027816	
1.592	-0.7027547	
1.593	-0.703806	
1.594	-0.703629	
1.595	-0.7029213	
1.596	-0.7038559	
1.596	-0.7066351	
1.597	-0.7070732	
1.598	-0.7066814	
1.599	-0.7042547	
1.6	-0.7047025	
1.601	-0.7081937	
1.601	-0.7092383	
1.602	-0.7092488	
1.603	-0.7085537	
1.604	-0.705798	
1.605	-0.7042692	
1.606	-0.7023979	
1.606	-0.7029914	
1.607	-0.7006637	
1.608	-0.7013841	
1.609	-0.7015957	
1.61	-0.7023675	
1.611	-0.7005537	
1.611	-0.699869	
1.612	-0.6984401	
1.613	-0.6992331	
1.614	-0.6986168	
1.615	-0.7003717	
1.616	-0.7014827	
1.616	-0.7001874	
1.617	-0.6991114	
1.618	-0.6972319	
1.619	-0.6985555	
1.62	-0.6994908	
1.621	-0.6991942	
1.621	-0.6968905	
1.622	-0.6961687	
1.623	-0.6966642	
1.624	-0.6962128	
1.625	-0.6981342	
1.626	-0.7000955	
1.626	-0.7019439	
1.627	-0.7004371	
1.628	-0.6999065	
1.629	-0.6981809	
1.63	-0.6976776	
1.631	-0.6978132	
1.631	-0.6982947	
1.632	-0.6989081	
1.633	-0.6995239	
1.634	-0.6984173	
1.635	-0.6986567	
1.636	-0.6987409	
1.636	-0.6961321	
1.637	-0.6958061	
1.638	-0.6956755	
1.639	-0.6980434	
1.64	-0.6974081	
1.641	-0.6971809	
1.641	-0.6960699	
1.642	-0.6951638	
1.643	-0.6943871	
1.644	-0.6949614	
1.645	-0.6969723	
1.646	-0.6969917	
1.646	-0.6955839	
1.647	-0.6948571	
1.648	-0.6959825	
1.649	-0.6975064	
1.65	-0.6977187	
1.651	-0.6969805	
1.651	-0.6961238	
1.652	-0.6963783	
1.653	-0.6971828	
1.654	-0.6970732	
1.655	-0.6972332	
1.656	-0.6975499	
1.656	-0.6964636	
1.657	-0.6989391	
1.658	-0.6981344	
1.659	-0.6982327	
1.66	-0.6998312	
1.661	-0.7012266	
1.661	-0.7020958	
1.662	-0.703609	
1.663	-0.7041556	
1.664	-0.7050984	
1.665	-0.7048474	
1.666	-0.7031854	
1.666	-0.7034816	
1.667	-0.7047513	
1.668	-0.7045729	
1.669	-0.7051427	
1.67	-0.7041929	
1.671	-0.7044598	
1.671	-0.7044575	
1.672	-0.7041854	
1.673	-0.7037678	
1.674	-0.7035993	
1.675	-0.7035863	
1.676	-0.703024	
1.676	-0.7028999	
1.677	-0.7036052	
1.678	-0.7037652	
1.679	-0.704051	
1.68	-0.703784	
1.681	-0.7008683	
1.681	-0.6991087	
1.682	-0.6969579	
1.683	-0.6959683	
1.684	-0.695161	
1.685	-0.6948609	
1.686	-0.694364	
1.686	-0.6949345	
1.687	-0.6942562	
1.688	-0.6936729	
1.689	-0.6931027	
1.69	-0.6924437	
1.691	-0.6930704	
1.691	-0.6936519	
1.692	-0.6948212	
1.693	-0.6953067	
1.694	-0.6951671	
1.695	-0.6945497	
1.696	-0.694234	
1.696	-0.6953693	
1.697	-0.6954879	
1.698	-0.6950774	
1.699	-0.6937718	
1.7	-0.695205	
1.701	-0.6951205	
1.701	-0.6969303	
1.702	-0.6977475	
1.703	-0.6993059	
1.704	-0.6991096	
1.705	-0.6990786	
1.706	-0.6986863	
1.706	-0.698574	
1.707	-0.6983058	
1.708	-0.699958	
1.709	-0.699919	
1.71	-0.7005153	
1.711	-0.7003185	
1.711	-0.6997522	
1.712	-0.6978725	
1.713	-0.6968228	
1.714	-0.6968807	
1.715	-0.6985127	
1.716	-0.6995714	
1.716	-0.6992465	
1.717	-0.7000637	
1.718	-0.7000358	
1.719	-0.7010845	
1.72	-0.7033788	
1.721	-0.7012826	
1.721	-0.7011603	
1.722	-0.6999027	
1.723	-0.7013286	
1.724	-0.700513	
1.725	-0.7018689	
1.726	-0.7026296	
1.726	-0.7042143	
1.727	-0.7044362	
1.728	-0.7050752	
1.729	-0.7026786	
1.73	-0.7019385	
1.731	-0.7035419	
1.731	-0.7029801	
1.732	-0.7019408	
1.733	-0.7022893	
1.734	-0.7021223	
1.735	-0.7036549	
1.736	-0.7024361	
1.736	-0.7028969	
1.737	-0.7042002	
1.738	-0.7037057	
1.739	-0.7023887	
1.74	-0.7013278	
1.741	-0.6990044	
1.741	-0.6993333	
1.742	-0.6993769	
1.743	-0.7011558	
1.744	-0.7000087	
1.745	-0.6983612	
1.746	-0.6983762	
1.746	-0.6972646	
1.747	-0.6955165	
1.748	-0.6946293	
1.749	-0.6934342	
1.75	-0.6940582	
1.751	-0.6966054	
1.751	-0.6971329	
1.752	-0.6982407	
1.753	-0.6994874	
1.754	-0.7006988	
1.755	-0.7008538	
1.756	-0.6990409	
1.756	-0.6987936	
1.757	-0.6982343	
1.758	-0.6990156	
1.759	-0.7012863	
1.76	-0.7024325	
1.761	-0.702601	
1.761	-0.702697	
1.762	-0.70279	
1.763	-0.7030098	
1.764	-0.7004132	
1.765	-0.7001334	
1.766	-0.7030333	
1.766	-0.7043068	
1.767	-0.705435	
1.768	-0.7051837	
1.769	-0.7051464	
1.77	-0.7062668	
1.771	-0.706873	
1.771	-0.7073023	
1.772	-0.7049423	
1.773	-0.7043415	
1.774	-0.7039362	
1.775	-0.7042586	
1.776	-0.7060424	
1.776	-0.706938	
1.777	-0.7086165	
1.778	-0.7081468	
1.779	-0.7055298	
1.78	-0.7040213	
1.781	-0.7043095	
1.781	-0.7046788	
1.782	-0.7056484	
1.783	-0.706203	
1.784	-0.7056183	
1.785	-0.7063688	
1.786	-0.7079523	
1.786	-0.706786	
1.787	-0.7050968	
1.788	-0.7063285	
1.789	-0.7069913	
1.79	-0.7065068	
1.791	-0.7057718	
1.791	-0.705379	
1.792	-0.7038804	
1.793	-0.7034552	
1.794	-0.7033578	
1.795	-0.7041256	
1.796	-0.7045234	
1.796	-0.7043575	
1.797	-0.7038426	
1.798	-0.7029727	
1.799	-0.702972	
1.8	-0.7038853	
1.801	-0.7023448	
1.801	-0.7018831	
1.802	-0.7019904	
1.803	-0.7025931	
1.804	-0.7033961	
1.805	-0.7042982	
1.806	-0.7046657	
1.806	-0.7033523	
1.807	-0.702633	
1.808	-0.7025012	
1.809	-0.7011793	
1.81	-0.7007193	
1.811	-0.7011307	
1.811	-0.7014804	
1.812	-0.7004824	
1.813	-0.7003035	
1.814	-0.7016683	
1.815	-0.7003821	
1.816	-0.6979696	
1.816	-0.6974142	
1.817	-0.6971056	
1.818	-0.6981837	
1.819	-0.6979357	
1.82	-0.6986384	
1.821	-0.6981999	
1.821	-0.698736	
1.822	-0.698202	
1.823	-0.6979882	
1.824	-0.6964085	
1.825	-0.6953426	
1.826	-0.6936406	
1.826	-0.692358	
1.827	-0.6935911	
1.828	-0.694133	
1.829	-0.6936732	
1.83	-0.692698	
1.831	-0.6934149	
1.831	-0.6920621	
1.832	-0.6912494	
1.833	-0.6922365	
1.834	-0.6921406	
1.835	-0.6920819	
1.836	-0.693502	
1.836	-0.695802	
1.837	-0.695363	
1.838	-0.6931792	
1.839	-0.6916987	
1.84	-0.6910724	
1.841	-0.6926434	
1.841	-0.6939211	
1.842	-0.6939508	
1.843	-0.693714	
1.844	-0.6934864	
1.845	-0.6936622	
1.846	-0.6937833	
1.846	-0.6954655	
1.847	-0.695676	
1.848	-0.6941574	
1.849	-0.6948487	
1.85	-0.6964589	
1.851	-0.6978213	
1.851	-0.6979278	
1.852	-0.6993051	
1.853	-0.699721	
1.854	-0.698261	
1.855	-0.6982247	
1.856	-0.6983763	
1.856	-0.6981316	
1.857	-0.697839	
1.858	-0.6983079	
1.859	-0.6998102	
1.86	-0.7004266	
1.861	-0.7013893	
1.861	-0.7008073	
1.862	-0.6993084	
1.863	-0.6978828	
1.864	-0.6988496	
1.865	-0.6988229	
1.866	-0.6988539	
1.866	-0.6990962	
1.867	-0.6978161	
1.868	-0.699873	
1.869	-0.7011491	
1.87	-0.7003242	
1.871	-0.698584	
1.871	-0.6988857	
1.872	-0.6997848	
1.873	-0.6998836	
1.874	-0.6987615	
1.875	-0.6998067	
1.876	-0.6991713	
1.876	-0.6983246	
1.877	-0.6981715	
1.878	-0.6984919	
1.879	-0.69943	
1.88	-0.6999207	
1.881	-0.6993609	
1.881	-0.6988351	
1.882	-0.6961092	
1.883	-0.6963922	
1.884	-0.6974509	
1.885	-0.6983371	
1.886	-0.6993269	
1.886	-0.7012699	
1.887	-0.6996795	
1.888	-0.7001455	
1.889	-0.6974568	
1.89	-0.6971213	
1.891	-0.6968196	
1.891	-0.698124	
1.892	-0.6982401	
1.893	-0.6965355	
1.894	-0.6947508	
1.895	-0.6960214	
1.896	-0.6957058	
1.896	-0.6958502	
1.897	-0.6959413	
1.898	-0.6964255	
1.899	-0.6957282	
1.9	-0.694739	
1.901	-0.6946716	
1.901	-0.6961607	
1.902	-0.6962219	
1.903	-0.696663	
1.904	-0.6962406	
1.905	-0.6958717	
1.906	-0.693945	
1.906	-0.6926976	
1.907	-0.6908268	
1.908	-0.6918184	
1.909	-0.6920237	
1.91	-0.6939063	
1.911	-0.6953316	
1.911	-0.6950842	
1.912	-0.6949604	
1.913	-0.6947308	
1.914	-0.6934781	
1.915	-0.6954489	
1.916	-0.6953157	
1.916	-0.6963583	
1.917	-0.6961343	
1.918	-0.6958879	
1.919	-0.6960158	
1.92	-0.6959364	
1.921	-0.6952434	
1.921	-0.6938399	
1.922	-0.6918446	
1.923	-0.6913638	
1.924	-0.6917759	
1.925	-0.6929988	
1.926	-0.6926773	
1.926	-0.6933397	
1.927	-0.6938193	
1.928	-0.6936387	
1.929	-0.6914745	
1.93	-0.6909983	
1.931	-0.6903819	
1.931	-0.6891169	
1.932	-0.6901518	
1.933	-0.6886359	
1.934	-0.6889051	
1.935	-0.6904765	
1.936	-0.6891851	
1.936	-0.6895856	
1.937	-0.6887605	
1.938	-0.6888791	
1.939	-0.6883095	
1.94	-0.6883703	
1.941	-0.6873762	
1.941	-0.6876349	
1.942	-0.6872218	
1.943	-0.6879067	
1.944	-0.6882694	
1.945	-0.6882846	
1.946	-0.6882307	
1.946	-0.690148	
1.947	-0.6887284	
1.948	-0.6885377	
1.949	-0.6886126	
1.95	-0.6888147	
1.951	-0.6882735	
1.951	-0.6875325	
1.952	-0.6871944	
1.953	-0.6861055	
1.954	-0.6872895	
1.955	-0.6866108	
1.956	-0.6871843	
1.956	-0.6881217	
1.957	-0.689027	
1.958	-0.689134	
1.959	-0.6891723	
1.96	-0.6901062	
1.961	-0.6896393	
1.961	-0.6895492	
1.962	-0.6907414	
1.963	-0.6922926	
1.964	-0.6922823	
1.965	-0.6924878	
1.966	-0.6921296	
1.966	-0.6914213	
1.967	-0.6898421	
1.968	-0.6914646	
